dataset,dataset_name,architecture,method,modalities,seed,train_size,val_size,test_size,channels,time_steps,num_classes,batch_size,num_params,best_epoch,duration_sec,checkpoint_path,accuracy,val_accuracy,balanced_accuracy,val_balanced_accuracy,macro_f1,val_macro_f1,weighted_f1,val_weighted_f1,delta_macro_f1_vs_raw,delta_macro_f1_vs_raw_larger
FordA,FordA,raw_centered_residual__raw+gaf+stft,raw_centered_residual__raw+gaf+stft,raw+gaf+stft,3407,2880,721,1320,1,500,2,32,525442,26,169.79711824999686,results/fusion_over_raw/checkpoints/FordA/raw_centered_residual__raw_gaf_stft__raw_gaf_stft__seed_3407.pt,0.943939393939394,0.9459084604715673,0.9446064541926054,0.9458555841117899,0.943934760448522,0.9458934725426547,0.943950977666574,0.9458972195248829,0.023711018550618412,0.0174838123929707
FordA,FordA,film__raw+gaf+stft,film__raw+gaf+stft,raw+gaf+stft,3407,2880,721,1320,1,500,2,32,492674,19,140.65576458400028,results/fusion_over_raw/checkpoints/FordA/film__raw_gaf_stft__raw_gaf_stft__seed_3407.pt,0.943939393939394,0.9459084604715673,0.9441721301868972,0.9459132950645593,0.943910422049957,0.9459080442523329,0.9439509826951686,0.9459086685811844,0.02368668015205344,0.017459473994405728
FordA,FordA,concat__raw+stats+gaf+stft,concat__raw+stats+gaf+stft,raw+stats+gaf+stft,3407,2880,721,1320,1,500,2,32,487524,50,270.24572608300514,results/fusion_over_raw/checkpoints/FordA/concat__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_3407.pt,0.9462121212121212,0.9459084604715673,0.9466643226958422,0.9458671263023438,0.9461985040979725,0.94589805306874,0.9462257383262699,0.9459011752895882,0.02597476220006889,0.019747556042421177
FordA,FordA,gated__raw+stats+gaf+stft,gated__raw+stats+gaf+stft,raw+stats+gaf+stft,3407,2880,721,1320,1,500,2,32,471016,6,87.30272487500042,results/fusion_over_raw/checkpoints/FordA/gated__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_3407.pt,0.9333333333333333,0.9389736477115118,0.933748354049899,0.9389379645731698,0.9333148096693527,0.9389641372941357,0.9333501730278613,0.9389673074332611,0.013091067771449083,0.00686386161380137
FordA,FordA,film__raw+stats+gaf+stft,film__raw+stats+gaf+stft,raw+stats+gaf+stft,3407,2880,721,1320,1,500,2,32,536932,20,145.25020166699687,results/fusion_over_raw/checkpoints/FordA/film__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_3407.pt,0.9492424242424242,0.9403606102635229,0.9497459549268199,0.9403307222333369,0.9492319058298924,0.9403532668817589,0.9492551570575942,0.9403560206499204,0.029008163931988795,0.022780957774341082
FordA,FordA,raw_centered_residual__raw+stats+gaf+stft,raw_centered_residual__raw+stats+gaf+stft,raw+stats+gaf+stft,3407,2880,721,1320,1,500,2,32,569700,45,248.7323866250008,results/fusion_over_raw/checkpoints/FordA/raw_centered_residual__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_3407.pt,0.9492424242424242,0.9500693481276006,0.9496976967039634,0.9500223149017375,0.949229574289636,0.9500577233895173,0.9492552741952126,0.950060893772631,0.029005832391732378,0.022778626234084665
FordA,FordA,ordinary_bottleneck__raw+stats+gaf+stft,ordinary_bottleneck__raw+stats+gaf+stft,raw+stats+gaf+stft,3407,2880,721,1320,1,500,2,32,670948,40,231.60174574999837,results/fusion_over_raw/checkpoints/FordA/ordinary_bottleneck__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_3407.pt,0.9515151515151515,0.9431345353675451,0.9513212412014919,0.9431508641253328,0.9514509544301004,0.9431345353675451,0.9515071268795202,0.9431345353675451,0.031227212532196846,0.025000006374549133
FordA,FordA,raw_residual_bottleneck__raw+stats+gaf+stft,raw_residual_bottleneck__raw+stats+gaf+stft,raw+stats+gaf+stft,3407,2880,721,1320,1,500,2,32,753636,30,190.74077725000097,results/fusion_over_raw/checkpoints/FordA/raw_residual_bottleneck__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_3407.pt,0.9409090909090909,0.9445214979195562,0.9414283055159148,0.944451284261069,0.9408981008865285,0.9444974750585047,0.9409237442725075,0.944502279630715,0.020674358988624908,0.014447152830977195
FordA,FordA,context_only_residual_bottleneck__raw+stats+gaf+stft,context_only_residual_bottleneck__raw+stats+gaf+stft,raw+stats+gaf+stft,3407,2880,721,1320,1,500,2,32,753508,9,102.06524741699832,results/fusion_over_raw/checkpoints/FordA/context_only_residual_bottleneck__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_3407.pt,0.9371212121212121,0.9472954230235784,0.937178134888627,0.9473060527247265,0.9370717695434487,0.9472953216374269,0.9371278935506395,0.9472956257958813,0.01684802764554516,0.010620821487897447
FordA,FordA,raw_conditioned_context_bottleneck__raw+stats+gaf+stft,raw_conditioned_context_bottleneck__raw+stats+gaf+stft,raw+stats+gaf+stft,3407,2880,721,1320,1,500,2,32,819812,24,165.66787954200117,results/fusion_over_raw/checkpoints/FordA/raw_conditioned_context_bottleneck__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_3407.pt,0.9416666666666667,0.941747572815534,0.9414869047865263,0.9417465642746118,0.9415926182815564,0.9417465642746118,0.9416587891788891,0.941747572815534,0.021368876383652813,0.0151416702260051
FordA,FordA,raw_only,raw_only,raw,2025,2880,721,1320,1,500,2,32,157634,39,45.72662791699986,results/fusion_over_raw/checkpoints/FordA/raw_only__raw__seed_2025.pt,0.921969696969697,0.9320388349514563,0.9220595230708776,0.9325402325402325,0.9219147989145261,0.9320367431347087,0.921980676580731,0.9320466792642595,0.0,
FordA,FordA,raw_larger,raw_larger,raw_larger,2025,2880,721,1320,1,500,2,32,420610,17,68.40597916700062,results/fusion_over_raw/checkpoints/FordA/raw_larger__raw_larger__seed_2025.pt,0.9143939393939394,0.9251040221914009,0.9143795716048617,0.9257103257103256,0.9143191456729618,0.9251038781163435,0.9143996927570914,0.925106615542433,-0.007595653241564304,0.0
FordA,FordA,stats_only,stats_only,stats,2025,2880,721,1320,1,500,2,32,44900,5,5.743637999999919,results/fusion_over_raw/checkpoints/FordA/stats_only__stats__seed_2025.pt,0.8492424242424242,0.8377253814147018,0.8477142837445624,0.8368445368445369,0.8483896158314763,0.8372243801628971,0.8487514133391513,0.8374623557575044,-0.07352518308304978,-0.06592952984148548
FordA,FordA,gaf_only,gaf_only,gaf,2025,2880,721,1320,1,500,2,32,126690,23,117.84173379200365,results/fusion_over_raw/checkpoints/FordA/gaf_only__gaf__seed_2025.pt,0.9371212121212121,0.9292649098474342,0.9365990362143493,0.9285939785939786,0.9369866433079367,0.9290881215709341,0.937079297244946,0.9291814264946423,0.015071844393410583,0.022667497634974887
FordA,FordA,stft_only,stft_only,stft,2025,2880,721,1320,1,500,2,32,126690,34,17.649608249994344,results/fusion_over_raw/checkpoints/FordA/stft_only__stft__seed_2025.pt,0.946969696969697,0.9348127600554785,0.9471572459721619,0.9352429352429352,0.9469385129920247,0.9348082453997172,0.9469794419627195,0.9348225418096281,0.025023714077498593,0.0326193673190629
FordA,FordA,minirocket_ridge,minirocket_ridge,raw,2025,2880,721,1320,1,500,2,32,9997,,4.562742458001594,,0.9522727272727273,0.941747572815534,0.9521519720378069,0.9418533918533918,0.9522171945701358,0.9417223488114299,0.9522690250925545,0.9417542992166283,0.03030239565560966,0.037898048897173964
FordA,FordA,concat__raw+stats,concat__raw+stats,raw+stats,2025,2880,721,1320,1,500,2,32,235428,39,48.67690145799861,results/fusion_over_raw/checkpoints/FordA/concat__raw_stats__raw_stats__seed_2025.pt,0.9143939393939394,0.9223300970873787,0.9147173791648571,0.9226418726418726,0.9143632214264185,0.9223179929198091,0.9144148276118537,0.922343546162456,-0.007551577488107641,4.40757534566627e-05
FordA,FordA,gated__raw+stats,gated__raw+stats,raw+stats,2025,2880,721,1320,1,500,2,32,218662,29,39.5224350829958,results/fusion_over_raw/checkpoints/FordA/gated__raw_stats__raw_stats__seed_2025.pt,0.9151515151515152,0.9361997226074896,0.9142933962069038,0.9361553861553862,0.9148840133477343,0.9361553861553862,0.9150358386958259,0.9361997226074896,-0.0070307855667918195,0.0005648676747724846
FordA,FordA,raw_centered_residual__raw+stats,raw_centered_residual__raw+stats,raw+stats,2025,2880,721,1320,1,500,2,32,317604,23,34.65650416599965,results/fusion_over_raw/checkpoints/FordA/raw_centered_residual__raw_stats__raw_stats__seed_2025.pt,0.9128787878787878,0.9237170596393898,0.9123803023722363,0.9239200739200739,0.9127043870358539,0.9236959228165642,0.9128285367884509,0.9237293894527047,-0.00921041187867222,-0.001614758637107916
FordA,FordA,film__raw+stats,film__raw+stats,raw+stats,2025,2880,721,1320,1,500,2,32,284836,39,48.97499883399723,results/fusion_over_raw/checkpoints/FordA/film__raw_stats__raw_stats__seed_2025.pt,0.9234848484848485,0.9306518723994452,0.9240105340806464,0.9313351813351813,0.9234721553333858,0.9306517389966144,0.9235035148840584,0.9306492043428277,0.001557356418859679,0.009153009660423983
FordA,FordA,concat__raw+gaf,concat__raw+gaf,raw+gaf,2025,2880,721,1320,1,500,2,32,317218,26,159.38406391700119,results/fusion_over_raw/checkpoints/FordA/concat__raw_gaf__raw_gaf__seed_2025.pt,0.946969696969697,0.9375866851595007,0.9474467953093008,0.938018788018788,0.9469575200918484,0.9375823626167505,0.9469830915353303,0.9375960506687929,0.025042721177322314,0.03263837441888662
FordA,FordA,gated__raw+gaf,gated__raw+gaf,raw+gaf,2025,2880,721,1320,1,500,2,32,300452,57,279.31293133299914,results/fusion_over_raw/checkpoints/FordA/gated__raw_gaf__raw_gaf__seed_2025.pt,0.9340909090909091,0.9459084604715673,0.9343860519947881,0.9459074459074459,0.9340633219477157,0.9458747259473703,0.9341062352815722,0.9459103346118005,0.012148523033189584,0.01974417627475389
FordA,FordA,raw_centered_residual__raw+gaf,raw_centered_residual__raw+gaf,raw+gaf,2025,2880,721,1320,1,500,2,32,399394,51,258.1762261250042,results/fusion_over_raw/checkpoints/FordA/raw_centered_residual__raw_gaf__raw_gaf__seed_2025.pt,0.9371212121212121,0.9459084604715673,0.9371298766657704,0.9460537460537461,0.937066275140317,0.9458880581935745,0.9371254380428194,0.9459157469994219,0.015151476225790939,0.022747129467355243
FordA,FordA,film__raw+gaf,film__raw+gaf,raw+gaf,2025,2880,721,1320,1,500,2,32,366626,25,156.57290849999845,results/fusion_over_raw/checkpoints/FordA/film__raw_gaf__raw_gaf__seed_2025.pt,0.9340909090909091,0.941747572815534,0.9345790848862141,0.9422191422191422,0.9340772508537409,0.9417447712267417,0.9341074427464284,0.9417554172641521,0.012162451939214836,0.01975810518077914
FordA,FordA,concat__raw+stft,concat__raw+stft,raw+stft,2025,2880,721,1320,1,500,2,32,317218,37,55.56152800000564,results/fusion_over_raw/checkpoints/FordA/concat__raw_stft__raw_stft__seed_2025.pt,0.9446969696969697,0.9403606102635229,0.9444237623489344,0.9401362901362902,0.9446142916509321,0.9402944546618779,0.9446823794535514,0.9403468278465136,0.022699492736406035,0.03029514597797034
FordA,FordA,gated__raw+stft,gated__raw+stft,raw+stft,2025,2880,721,1320,1,500,2,32,300452,40,58.90717670899903,results/fusion_over_raw/checkpoints/FordA/gated__raw_stft__raw_stft__seed_2025.pt,0.9446969696969697,0.9403606102635229,0.9448580863546427,0.9403557403557403,0.9446623836867739,0.9403234157881263,0.9447064022452047,0.940362676623267,0.02274758477224781,0.030343238013812113
FordA,FordA,raw_centered_residual__raw+stft,raw_centered_residual__raw+stft,raw+stft,2025,2880,721,1320,1,500,2,32,399394,40,59.42583204100083,results/fusion_over_raw/checkpoints/FordA/raw_centered_residual__raw_stft__raw_stft__seed_2025.pt,0.9454545454545454,0.9445214979195562,0.9458818500823837,0.9446292446292446,0.9454393897294704,0.9444974750585047,0.9454683233864319,0.9445279040158364,0.02352459081494429,0.031120244056508595
FordA,FordA,film__raw+stft,film__raw+stft,raw+stft,2025,2880,721,1320,1,500,2,32,366626,17,34.64061295799911,results/fusion_over_raw/checkpoints/FordA/film__raw_stft__raw_stft__seed_2025.pt,0.9416666666666667,0.9306518723994452,0.9420177452379475,0.9307499807499807,0.9416457349542852,0.9306218438231308,0.9416809002310861,0.9306598800197957,0.01973093603975906,0.027326589281323366
FordA,FordA,concat__raw+stats+gaf,concat__raw+stats+gaf,raw+stats+gaf,2025,2880,721,1320,1,500,2,32,361476,40,215.35917283299932,results/fusion_over_raw/checkpoints/FordA/concat__raw_stats_gaf__raw_stats_gaf__seed_2025.pt,0.9356060606060606,0.9445214979195562,0.9356614478845664,0.9445560945560946,0.9355554266408812,0.9444906380881991,0.9356129030337876,0.9445251284879512,0.013640627726355103,0.021236280967919408
FordA,FordA,gated__raw+stats+gaf,gated__raw+stats+gaf,raw+stats+gaf,2025,2880,721,1320,1,500,2,32,344839,38,208.06911258300534,results/fusion_over_raw/checkpoints/FordA/gated__raw_stats_gaf__raw_stats_gaf__seed_2025.pt,0.9272727272727272,0.9361997226074896,0.9285502540450732,0.9371794871794872,0.9272645453689694,0.9361897798984147,0.9272399996576958,0.936168789734812,0.005349746454443305,0.012945399696007609
FordA,FordA,raw_centered_residual__raw+stats+gaf,raw_centered_residual__raw+stats+gaf,raw+stats+gaf,2025,2880,721,1320,1,500,2,32,443652,28,169.42291029199987,results/fusion_over_raw/checkpoints/FordA/raw_centered_residual__raw_stats_gaf__raw_stats_gaf__seed_2025.pt,0.9287878787878788,0.941747572815534,0.928763969032009,0.9418533918533918,0.9287224264705882,0.9417223488114299,0.9287911514037432,0.9417542992166283,0.0068076275560621236,0.014403280797626428
FordA,FordA,film__raw+stats+gaf,film__raw+stats+gaf,raw+stats+gaf,2025,2880,721,1320,1,500,2,32,410884,27,165.37240349999774,results/fusion_over_raw/checkpoints/FordA/film__raw_stats_gaf__raw_stats_gaf__seed_2025.pt,0.9303030303030303,0.9375866851595007,0.9306184635960649,0.9377993377993379,0.9302759794318732,0.9375693913953708,0.930319676992973,0.9375967731885764,0.008361180517347133,0.015956833758911437
FordA,FordA,concat__raw+stats+stft,concat__raw+stats+stft,raw+stats+stft,2025,2880,721,1320,1,500,2,32,361476,25,44.46821408300457,results/fusion_over_raw/checkpoints/FordA/concat__raw_stats_stft__raw_stats_stft__seed_2025.pt,0.943939393939394,0.9514563106796117,0.9441238719640408,0.9517517517517518,0.9439064280201404,0.9514469707027153,0.9439496957891607,0.9514647166588183,0.021991629105614252,0.029587282347178556
FordA,FordA,gated__raw+stats+stft,gated__raw+stats+stft,raw+stats+stft,2025,2880,721,1320,1,500,2,32,344839,6,23.374713541998062,results/fusion_over_raw/checkpoints/FordA/gated__raw_stats_stft__raw_stats_stft__seed_2025.pt,0.9295454545454546,0.9348127600554785,0.9302220567654581,0.9353892353892355,0.9295405615288941,0.9348122584579397,0.9295592439557614,0.9348170236345584,0.007625762614367981,0.015221415855932285
FordA,FordA,raw_centered_residual__raw+stats+stft,raw_centered_residual__raw+stats+stft,raw+stats+stft,2025,2880,721,1320,1,500,2,32,443652,43,64.97726162499748,results/fusion_over_raw/checkpoints/FordA/raw_centered_residual__raw_stats_stft__raw_stats_stft__seed_2025.pt,0.9363636363636364,0.941747572815534,0.9363474040523119,0.9417802417802419,0.9363051470588235,0.941715169992609,0.936366560828877,0.9417513849123487,0.014390348144297405,0.02198600138586171
FordA,FordA,film__raw+stats+stft,film__raw+stats+stft,raw+stats+stft,2025,2880,721,1320,1,500,2,32,410884,25,44.830003333001514,results/fusion_over_raw/checkpoints/FordA/film__raw_stats_stft__raw_stats_stft__seed_2025.pt,0.9401515151515152,0.9472954230235784,0.940308025342461,0.9474782474782475,0.94011408645555,0.9472782832248033,0.9401617229776875,0.947303333699936,0.018199287541023845,0.02579494078258815
FordA,FordA,concat__raw+gaf+stft,concat__raw+gaf+stft,raw+gaf+stft,2025,2880,721,1320,1,500,2,32,443266,36,208.5052193329975,results/fusion_over_raw/checkpoints/FordA/concat__raw_gaf_stft__raw_gaf_stft__seed_2025.pt,0.9462121212121212,0.9514563106796117,0.945940449352995,0.9512397012397013,0.9461317083180298,0.9514024630968774,0.9461979307013991,0.9514450924332086,0.02421690940350374,0.03181256264506804
FordA,FordA,gated__raw+gaf+stft,gated__raw+gaf+stft,raw+gaf+stft,2025,2880,721,1320,1,500,2,32,426629,16,127.24468962499668,results/fusion_over_raw/checkpoints/FordA/gated__raw_gaf_stft__raw_gaf_stft__seed_2025.pt,0.9424242424242424,0.9431345353675451,0.9420763445085589,0.942985292985293,0.9423277247735535,0.943081541213462,0.9424027940574227,0.9431273088919883,0.02041292585902743,0.028008579100591735
FordA,FordA,raw_centered_residual__raw+gaf+stft,raw_centered_residual__raw+gaf+stft,raw+gaf+stft,2025,2880,721,1320,1,500,2,32,525442,47,254.08943845799513,results/fusion_over_raw/checkpoints/FordA/raw_centered_residual__raw_gaf_stft__raw_gaf_stft__seed_2025.pt,0.946969696969697,0.941747572815534,0.9469642130807361,0.9417070917070918,0.9469209558823529,0.9417070917070918,0.9469721340240641,0.941747572815534,0.02500615696782682,0.032601810209391124
FordA,FordA,film__raw+gaf+stft,film__raw+gaf+stft,raw+gaf+stft,2025,2880,721,1320,1,500,2,32,492674,44,242.60855966700183,results/fusion_over_raw/checkpoints/FordA/film__raw_gaf_stft__raw_gaf_stft__seed_2025.pt,0.9484848484848485,0.9528432732316228,0.9482878671933708,0.9525910525910526,0.9484166390819817,0.9527865088903269,0.9484763223094901,0.9528296497897117,0.026501840167455604,0.03409749340901991
FordA,FordA,concat__raw+stats+gaf+stft,concat__raw+stats+gaf+stft,raw+stats+gaf+stft,2025,2880,721,1320,1,500,2,32,487524,36,210.82322116699652,results/fusion_over_raw/checkpoints/FordA/concat__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_2025.pt,0.9454545454545454,0.9583911234396671,0.9451579767395366,0.9582890582890583,0.9453697657521773,0.958355795148248,0.9454382416656286,0.9583877588404842,0.023454966837651248,0.031050620079215552
FordA,FordA,gated__raw+stats+gaf+stft,gated__raw+stats+gaf+stft,raw+stats+gaf+stft,2025,2880,721,1320,1,500,2,32,471016,29,182.02520608300256,results/fusion_over_raw/checkpoints/FordA/gated__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_2025.pt,0.9484848484848485,0.9472954230235784,0.948722191199079,0.9474782474782475,0.948458225667528,0.9472782832248033,0.9484954976117768,0.947303333699936,0.02654342675300192,0.034139079994566224
FordA,FordA,film__raw+stats+gaf+stft,film__raw+stats+gaf+stft,raw+stats+gaf+stft,2025,2880,721,1320,1,500,2,32,536932,38,220.19512837499497,results/fusion_over_raw/checkpoints/FordA/film__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_2025.pt,0.946969696969697,0.9514563106796117,0.9472055041950184,0.9517517517517518,0.9469422911283376,0.9514469707027153,0.9469806593062406,0.9514647166588183,0.02502749221381151,0.03262314545537581
FordA,FordA,raw_centered_residual__raw+stats+gaf+stft,raw_centered_residual__raw+stats+gaf+stft,raw+stats+gaf+stft,2025,2880,721,1320,1,500,2,32,569700,34,203.31146908299706,results/fusion_over_raw/checkpoints/FordA/raw_centered_residual__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_2025.pt,0.946969696969697,0.9459084604715673,0.9475915699778701,0.9464926464926464,0.9469637309982069,0.9459080442523329,0.9469816289126773,0.945911998335059,0.025048932083680753,0.03264458532524506
